序號,機關代碼,機關名稱,網站名稱,網址,標章等級,登錄日期,標章狀態
2005,315250100M,交通部公路總局第一區養護工程處,交通部公路總局第一區養護工程處全球資訊網,https://thbu1.thb.gov.tw/,AA,108/12/9,啟用
2006,395026900A,臺南市麻豆戶政事務所,臺南市麻豆戶政事務所,https://tnmao70.tainan.gov.tw/,AA,108/12/9,啟用
2007,395027300A,臺南市玉井戶政事務所,台南市玉井戶政事務所,https://yujing-house.tainan.gov.tw/,AA,108/12/9,啟用
2008,395025900A,臺南市安南戶政事務所,臺南市安南戶政事務所,https://tnancg.tainan.gov.tw ,AA,108/12/9,啟用
2009,A63000000H,國家通訊傳播委員會,5G釋照競價網站,https://mbb5g.ncc.gov.tw,AA,108/12/10,啟用
2010,387270100I,臺中市動物保護防疫處,臺中市動物保護防疫處,https://www.animal.taichung.gov.tw,A,108/12/10,啟用
2011,0,民間團體,新北市育成復康巴士,http://www.ycbus.org.tw,A,108/12/10,啟用
2012,379730000A,臺北市政府資訊局,北金連花區域聯防資安資訊分享與分析中心,https://tkmh-rcdcisac.nat.gov.tw,A,108/12/10,啟用
2013,A09020000E,教育部青年發展署,U-start創新創業計畫,https://ustart.yda.gov.tw/,A,108/12/10,啟用
2014,A09660000Q,國立臺中教育大學,國立臺中教育大學計算機與網路中心,https://cc.ntcu.edu.tw,A,108/12/10,啟用
2015,301060000C,內政部消防署,內政部消防署防災知識模擬考,https://dpknow.raysdigi.com,AA,108/12/10,啟用
2016,380430000A,桃園市政府法務局,桃園市政府消費者便民服務線上查詢系統,https://1950.tycg.gov.tw/,A,108/12/11,啟用
2017,376489787Y,南投縣魚池鄉共和國民小學,南投縣魚池鄉共和國民小學,http://www.khrps.ntct.edu.tw,A,108/12/11,啟用
2018,397120300J,高雄市政府社會局家庭暴力及性侵害防治中心,高雄市政府社會局家庭暴力及性侵害防治中心,https://safesex.kcg.gov.tw/,AA,108/12/11,啟用
2019,300000000A,行政院,行政院新莊聯合辦公大樓,https://www.eyxjot.nat.gov.tw/,A,108/12/11,啟用
2020,379670200G,臺北市商業處,臺北市商業處公司與商業登記主題網,https://tcooc-st.gov.taipei/,AA,108/12/12,啟用
2021,376578200A,基隆市七堵區公所,基隆市七堵區公所,https://www.klct.gov.tw,AA,108/12/12,啟用
2022,0,民間團體,富邦證券金融友善服務專區,http://friendly.fbs.com.tw/,A,108/12/12,啟用
2023,376540600A,臺東縣關山地政事務所,臺東縣關山地政事務所全球資訊網,https://www.guanshan-land.gov.tw/,AA,108/12/12,啟用
2024,307000000D,財政部,財政部民間參與公共建設資訊,https://ppp.mof.gov.tw/,A,108/12/12,啟用
2025,382083400Y,新北市板橋區文德國民小學,新北市板橋區文德國民小學,https://www.wdps.ntpc.edu.tw,AA,108/12/13,啟用
2026,A17020000J,勞動部勞動力發展署,勞動部勞動力發展署無礙e網,https://openstudy.wda.gov.tw,AAA,108/12/13,啟用
2027,376489737Y,南投縣草屯鎮雙冬國民小學,南投縣草屯鎮雙冬國民小學全球資訊網,http://www.stps.ntct.edu.tw/,A,108/12/13,啟用
2028,376451505A,苗栗縣頭屋鄉戶政事務所,苗栗縣頭屋鄉戶政事務所,https://touwu.house.miaoli.gov.tw,AA,108/12/16,啟用
2029,A21000100J,衛生福利部北區老人之家,衛生福利部北區老人之家,https://nrsch.mohw.gov.tw,AA,108/12/16,啟用
2030,A51020100P,臺中榮民總醫院埔里分院,"臺中榮民總醫院臺中榮民總醫院埔里分院 Puli Branch, Taichung Veterans General Hospital",http://web.pulivh.gov.tw/,AA,108/12/16,啟用
2031,376489631X,南投縣立北梅國民中學,北梅國中,http://www.bmjh.ntct.edu.tw,A,108/12/16,啟用
2032,A05010000C,國防部政治作戰局,國防部漢聲廣播電臺,https://www.voh.com.tw,AA,108/12/17,啟用
2033,310902600Q,龍華科技大學,龍華科技大學文化創意與數位多媒體設計系,http://web.ccd.lhu.edu.tw,A,108/12/17,啟用
2034,400000000A,立法院,立法院議政博物館全球資訊網,https://aam.ly.gov.tw,A,108/12/17,啟用
2035,A07090000D,財政部國有財產署,財政部國有財產署,https://www.fnp.gov.tw/,AA,108/12/17,啟用
2036,A07330000N,中國輸出入銀行,中國輸出入銀行-輸出保險網路服務平台,https://ei.eximbank.com.tw,AA,108/12/17,啟用
2037,A21002100J,衛生福利部南投啟智教養院,衛生福利部南投啟智教養院,http://nteni.mohw.gov.tw,AA,108/12/17,啟用
2038,A58030000A,行政院人事行政總處公務人力發展學院,行政院人事行政總處公務人力發展學院全球資訊網,https://www.hrd.gov.tw,AA,108/12/17,啟用
2039,376450000A,苗栗縣政府,苗栗縣政府行政處發包科,https://www.miaoli.gov.tw/bidding,AA,108/12/18,啟用
2040,379590000E,臺北市政府文化局,臺北市政府文化局臺北流行音樂中心,https://musiccenter.taipei,A,108/12/18,啟用
2041,0,民間團體,新竹縣輔具中心,http://hchg-atrc.com.tw,A,108/12/18,啟用
2042,397330000E,高雄市政府文化局,打狗鳳邑文學獎網站 ,https://tfliterature.khcc.gov.tw,A,108/12/18,啟用
2043,A11043100F,法務部矯正署臺北看守所,法務部矯正署臺北看守所,https://www.tpd.moj.gov.tw/,A,108/12/18,啟用
2044,A51000000A,國軍退除役官兵輔導委員會,榮民文化網,https://lov.vac.gov.tw,AA,108/12/18,啟用
2045,379140000I,臺北市政府衛生局,臺北市政府自殺防治中心,https://tspc-health.gov.taipei/,A,108/12/18,啟用
2046,A25000000E,文化部,文化部文化科技網站,https://tech.culture.tw,AA,108/12/18,啟用
2047,A11041900F,法務部矯正署自強外役監獄,法務部矯正署自強外役監獄,https://www.jcp.moj.gov.tw/,A,108/12/20,啟用
2048,313210000G,經濟部能源局,能源災情查報系統,https://moeaboe.eric.org.tw,A,108/12/20,啟用
2049,345000000G,行政院農業委員會,行政院農業委員會動物保護資訊網,https://animal.coa.gov.tw/,AA,108/12/20,啟用
2050,313020000G,經濟部工業局,經濟部工業局,https://www.moeaidb.gov.tw,AAA,108/12/20,啟用
2051,376489611X,南投縣立中寮國民中學,南投縣亞中寮國民中學全球資訊網,http://www.cljh.ntct.edu.tw/index.php,A,108/12/20,啟用
2052,307740000K,臺灣菸酒股份有限公司,台灣啤酒官方網站,https://www.twbeer.com.tw/,AA,108/12/20,啟用
2053,397143500I,高雄市美濃區衛生所,高雄市美濃區衛生所,https://mei.kcg.gov.tw/,AA,108/12/23,啟用
2054,376421400D,宜蘭縣政府財政稅務局,宜蘭縣政府財政稅務局,https://www.iltb.gov.tw,AA,108/12/23,啟用
2055,395142100I,臺南市南區衛生所,臺南市南區衛生所,https://tncsouth.tainan.gov.tw,AA,108/12/23,啟用
2056,379120000J,臺北市政府社會局,臺北市政府社會局臺北市保母媒合平台,https://findchildcare.taipei,A,108/12/23,啟用
2057,600000000A,考試院,考試院院史主題網,https://history.exam.gov.tw/,AA,108/12/23,啟用
2058,397120400J,高雄市政府社會局兒童福利服務中心,高雄市早期療育綜合服務網,https://early.kcg.gov.tw/,AA,108/12/23,啟用
2059,395027400A,臺南市官田戶政事務所,臺南市官田戶政事務所,https://guantian.tainan.gov.tw/,AA,108/12/23,啟用
2060,0,民間團體,高雄捷運全球資訊網,https://www.krtc.com.tw/,A,108/12/24,啟用
2061,376550000A,花蓮縣政府,花蓮縣政府便民e櫃檯,https://eservices.hl.gov.tw/,AA,108/12/24,啟用
2062,604000000A,公務人員保障暨培訓委員會,公務人員保障暨培訓委員會全球資訊網,https://www.csptc.gov.tw,AA,108/12/24,啟用
2063,376550200C,花蓮縣警察局,花蓮縣警察局全球資訊網,http://www.hlpb.gov.tw/,AA,108/12/24,啟用
2064,376489840Y,南投縣仁愛鄉清境國民小學,南投縣仁愛鄉清境國民小學官方網站,http://www.cgps.ntct.edu.tw,A,108/12/25,啟用
2065,A21040000I,衛生福利部國民健康署,衛生福利部國民健康署醫療院所預防保健服務系統單一入口整合平台,https://pportal.hpa.gov.tw/Web/Notice.aspx,AA,108/12/25,啟用
2066,A09040000E,國家教育研究院,國家教育研究院研習及活動資訊網,https://workshop.naer.edu.tw/NAWeb/Services/wFrmNews.aspx,AA,108/12/25,啟用
2067,313020000G,經濟部工業局,經濟部工業局創意生活網,https://www.creativelife.org.tw/,AA,108/12/25,啟用
2068,379140000I,臺北市政府衛生局,臺北市政府衛生局英文網站,https://english.doh.gov.taipei/,A,108/12/25,啟用
2069,360000000G,行政院公共工程委員會,政府電子採購網,https://web.pcc.gov.tw,A,108/12/25,啟用
2070,376562800E,澎湖縣政府文化局,澎湖海洋資源館,https://phorh.phhcc.gov.tw/,A,108/12/26,啟用
2071,315250400M,交通部公路總局第四區養護工程處,交通部公路總局第四區養護工程處後山公路文物館,https://fmodg.thb.gov.tw/,AA,108/12/26,啟用
2072,376420500A,宜蘭縣羅東地政事務所,羅東地政事務所全球資訊網,https://lotung-land.e-land.gov.tw,AA,108/12/26,啟用
2073,345360000G,行政院農業委員會花蓮區農業改良場,行政院農業委員會花蓮區農業改良場,https://www.hdares.gov.tw,AA,108/12/26,啟用
2074,397840000A,高雄市杉林區公所,高雄市杉林區公所全球資訊網,https://shanlin.kcg.gov.tw/,AA,108/12/26,啟用
2075,387140000I,臺中市政府衛生局,臺中市政府衛生局鍾愛一生預防保健,https://lovelife.health.taichung.gov.tw/,AA,108/12/27,啟用
2076,379980112U,臺北市私立方濟高級中學,臺北市私立方濟高級中學,http://www.sfh.tp.edu.tw,AA,108/12/27,啟用
2077,355000000I,行政院環境保護署,行政院環境保護署EcoLife清淨家園顧厝邊綠色生活網,https://ecolife.epa.gov.tw/,A,108/12/27,啟用
2078,315180000M,交通部臺灣鐵路管理局,交通部臺灣鐵路管理局,https://www.railway.gov.tw,AA,108/12/28,啟用
2079,A17020000J,勞動部勞動力發展署,勞動部勞動力發展署職前訓練網,https://its.taiwanjobs.gov.tw,AA,108/12/30,啟用
2080,A47000000C,海洋委員會,海洋委員會全球資訊網,https://www.oac.gov.tw,AA,108/12/30,啟用
2081,376589603X,新竹市立光武國民中學,新竹市立光武國民中學,http://web.gwjh.hc.edu.tw,AA,108/12/30,啟用
2082,A25100000E,國立臺灣史前文化博物館,國立臺灣史前文化博物館官方網站,https://www.nmp.gov.tw,A,108/12/30,啟用
2083,397270000G,高雄市政府農業局,Agriculture Bureau of Kaohsiung City Government,https://agri-en.kcg.gov.tw/,AA,108/12/31,啟用
2084,395130000c,臺南市政府警察局,臺南市政府警察局全球資訊網,https://www.tnpd.gov.tw,AA,108/12/31,啟用
2085,307000000D,財政部,財政部全球資訊網,https://www.mof.gov.tw,AA,108/12/31,啟用
2086,376540300I,臺東縣衛生局,臺東縣衛生局臺東縣社區營養推廣中心,https://ttcnpc.ttshb.gov.tw,AA,108/12/31,啟用
2087,A09000000E,教育部,教育部外國大學參考名冊查詢系統,https://www.fsedu.moe.gov.tw,AA,108/12/31,啟用
2088,397030500D,高雄市稅捐稽徵處,高雄市稅捐稽徵處英文網,https://kctax-en.kcg.gov.tw,AA,108/12/31,啟用
2089,382270200G,新北市政府綠美化環境景觀處,新北市政府綠美化環境景觀處,https://www.landscaping.ntpc.gov.tw,A,109/1/2,啟用
2090,310902600Q,龍華科技大學,龍華科技大學財務金融系,http://web.fn.lhu.edu.tw,A,109/1/2,啟用
2091,345310000G,行政院農業委員會桃園區農業改良場,行政院農業委員會桃園區農業改良場,https://www.tydares.gov.tw/,AA,109/1/2,啟用
2092,309280000Q,國立中山大學,國立中山大學,https://www.nsysu.edu.tw/,AA,109/1/2,啟用
2093,A11021200F,法務部行政執行署花蓮分署,法務部行政執行署花蓮分署,https://www.hly.moj.gov.tw/,A,109/1/2,啟用
2094,A17020000J,勞動部勞動力發展署,勞動部勞動力發展署「台灣就業通-找人才」網站,https://hr.taiwanjobs.gov.tw,AA,109/1/2,啟用
2095,0,民間團體,earthbook,https://earthbook.xyz,AA,109/1/2,啟用
2096,376480000A,南投縣政府,南投縣政府教育處網站,http://www.ntct.edu.tw/,A,109/1/2,啟用
2097,A07080000D,財政部關務署,財政部關務署保稅智慧服務平臺,https://bis.sw.nat.gov.tw/BIS/,AA,109/1/3,啟用
2098,A21050000J,衛生福利部社會及家庭署,衛生福利部社會及家庭署兒童及少年收養資訊中心,https://adoptinfo.sfaa.gov.tw/,A,109/1/3,啟用
2099,300000000A,行政院,行政院數位國家創新經濟推動小組,https://digi.ey.gov.tw/,A,109/1/3,啟用
2100,379130300C,臺北市政府警察局交通警察大隊,臺北市政府警察局交通警察大隊交通違規檢舉專區,https://prsweb.tcpd.gov.tw,A,109/1/3,啟用
2101,395142000I,臺南市東區衛生所,臺南市東區衛生所,https://tnceast.tainan.gov.tw/,AA,109/1/4,啟用
2102,383500200J,高雄市政府勞工局職業訓練中心,左營就業服務站 高雄市政府勞工局訓練就業中心,http://kzy.ktec.gov.tw/,A,109/1/6,啟用
2103,395000000A,臺南市政府,台南市政府OPEN1999台南市民服務平台,https://1999.tainan.gov.tw,AA,109/1/6,啟用
2104,315270000H,交通部公路總局,交通部公路總局檔案應用專區,https://history.thb.gov.tw,AA,109/1/6,啟用
2105,355000000I,行政院環境保護署,行政院環境保護署環境物聯網介紹網,https://twiot.epa.gov.tw,AA,109/1/6,啟用
2106,355030000I,行政院環境保護署毒物及化學物質局,行政院環境保護署毒物及化學物質-南區環境事故專業技術小組,https://www.erc.nkust.edu.tw/enserts/,A,109/1/7,啟用
2107,0,民間團體,財團法人文化臺灣基金會,https://www.tctf.org.tw/,A,109/1/7,啟用
2108,395144600I,臺南市安定區衛生所,台南市安定區衛生所,https://web.tainan.gov.tw/tnsaths/,AA,109/1/7,啟用
2109,395144200I,臺南市七股區衛生所,臺南市七股區衛生所,https://tnsckhs.tainan.gov.tw,AA,109/1/7,啟用
2110,310902600Q,龍華科技大學,龍華科技大學資訊管理系,http://web.im.lhu.edu.tw,A,109/1/8,啟用
2111,379730000A,臺北市政府資訊局,圖資中心共通平台入口網,https://tpgos.gov.taipei/,A,109/1/8,啟用
2112,395142500I,臺南市中西區衛生所,臺南市中西區衛生所,https://tncwest.tainan.gov.tw,AA,109/1/8,啟用
2113,397150000I,高雄市政府環境保護局,高雄市政府環境保護局清潔車便民查詢系統平台,http://kepbgps.kcg.gov.tw/,AA,109/1/8,啟用
2114,376452800E,苗栗縣政府文化觀光局,三義木雕博物館,https://wood.mlc.gov.tw/,AA,109/1/9,啟用
2115,395790000A,臺南市玉井區公所,臺南市玉井區公所,https://www.yujing.gov.tw/,AA,109/1/9,啟用
2116,315250500M,交通部公路總局第五區養護工程處,交通部公路總局第五區養護工程處,https://thbu5.thb.gov.tw,AA,109/1/9,啟用
2117,A41000000G,國家發展委員會,國家發展委員會年金制度統計資料互動式查詢,https://pensionstats-president.nat.gov.tw/,AA,109/1/9,啟用
2118,309130000E,國立自然科學博物館,國立自然科學博物館入口網,https://www.nmns.edu.tw,AA,109/1/9,啟用
2119,387330000E,臺中市政府文化局,臺中市大墩美展,https://www.dadunfae.taichung.gov.tw,AA,109/1/10,啟用
2120,382280000G,新北市政府城鄉發展局,新北市政府城鄉發展局新北市國土計畫網站,https://spatial.planning.ntpc.gov.tw/,AA,109/1/10,啟用
2121,313305000K,台灣糖業股份有限公司中彰區處,台灣糖業股份有限公司中彰區處全球資訊網,https://tsc14.taisugar.com.tw/,AA,109/1/10,啟用
2122,315081200H,交通部觀光局參山國家風景區管理處,交通部觀光局參山國家風景區管理處觀光資訊網,https://www.trimt-nsa.gov.tw,AA,109/1/10,啟用
2123,315080000H,交通部觀光局,臺灣旅宿網,https://taiwanstay.net.tw/,AA,109/1/10,啟用
2124,0,民間團體,校園節能減碳資訊平台,https://co2.ftis.org.tw/Home,A,109/1/13,啟用
2125,395145300I,臺南市歸仁區衛生所,臺南市歸仁區衛生所,https://tnskjhs.tainan.gov.tw/,AA,109/1/13,啟用
2126,397250000G,高雄市政府水利局,高雄市政府水利局全球資訊網,https://wrb.kcg.gov.tw,AA,109/1/13,啟用
2127,376450200C,苗栗縣警察局,苗栗縣警察局,https://www.mpb.gov.tw,AA,109/1/14,啟用
2128,395120000J,臺南市政府社會局,臺南市政府社會局全球資訊網,http://sab.tainan.gov.tw/,AA,109/1/14,啟用
2129,A11100400F,臺灣高等檢察署花蓮檢察分署,臺灣高等檢察署花蓮檢察分署全球資訊網,https://www.hlh.moj.gov.tw,A,109/1/14,啟用
2130,382730000A,新北市金山區公所,新北市金山區公所,https://www.jinshan.ntpc.gov.tw/,A,109/1/14,啟用
2131,0,民間團體,渣打就業平臺,https://www.futuremakers.org.tw,A,109/1/14,啟用
2132,A25000300E,國立臺灣文學館,臺灣文學館線上資料平臺,https://archives.nmtl.gov.tw,A,109/1/14,啟用
2133,A11044500F,法務部矯正署花蓮看守所,法務部矯正署花蓮看守所,https://www.hld.moj.gov.tw/,A,109/1/14,啟用
2134,376456900A,苗栗縣頭份市公所,苗栗縣頭份市公所,https://www.toufen.gov.tw,AA,109/1/14,啟用
2135,376589754Y,新竹市東區高峰國民小學,新竹市東區高峰國民小學,http://www.gfps.hc.edu.tw,AA,109/1/15,啟用
2136,382050600U,新北市立中和高級中學,新北市立中和高級中學,https://www.chshs.ntpc.edu.tw,AA,109/1/15,啟用
2137,376480000A,南投縣政府,南投縣政府公務出國報告資訊網,http://open.nantou.gov.tw/,AA,109/1/15,啟用
2138,310900800Q,私立靜宜大學,靜宜大學,https://www.pu.edu.tw/,A,109/1/15,啟用
2139,397810000A,高雄市梓官區公所,高雄市梓官區公所英文網站,http://zihguan-en.kcg.gov.tw/,AA,109/1/15,啟用
2140,376550305I,花蓮縣環境保護局,花蓮縣環境保護局,https://www.hlepb.gov.tw/cht,AA,109/1/16,啟用
2141,382162600A,新北市淡水地政事務所,新北市淡水地政事務所,https://www.tamsui.land.ntpc.gov.tw/,A,109/1/16,啟用
2142,376550305I,花蓮縣環境保護局,花蓮縣環境保護局英文網,https://www.hlepb.gov.tw/eng/,AA,109/1/16,啟用
2143,382086300Y,新北市土城區安和國民小學,新北市土城區安和國民小學,https://www.anhoes.ntpc.edu.tw,AA,109/1/16,啟用
